id,name,old_price,new_price,old_quantity,new_quantity
f7_vl-c702s-ip-15,,NEW,,NEW,
f7_vl-fc2sd2-2g,,NEW,,NEW,
f7_vl-fc2d2-2g,,NEW,,NEW,
f7_vl-fc2d2-2gwp,,NEW,,NEW,
f7_vl-fc2d2-2gbp,,NEW,,NEW,
f7_vl-fc2d2-2gap,,NEW,,NEW,
f7_vl-fc2d2-2gip,,NEW,,NEW,
f7_vl-c7fc2sd2-2gwp,,NEW,,NEW,
f7_vl-c7fc2sd2-2gbp,,NEW,,NEW,
f7_vl-c7fc2sd2-2gap,,NEW,,NEW,
f7_vl-c7fc2sd2-2gip,,NEW,,NEW,
f7_vl-m7fc1z2-2wp,,NEW,,NEW,
f7_vl-m7fc1z2-2ip,,NEW,,NEW,
f7_vl-m7fc1z2-2bp,,NEW,,NEW,
f7_vl-m7fc1z2-2ap,,NEW,,NEW,
f7_vl-m7fc2z2-2wp,,NEW,,NEW,
f7_vl-m7fc2z2-2bp,,NEW,,NEW,
f7_vl-m7fc2z2-2ap,,NEW,,NEW,
f7_vl-m7fc2z2-2ip,,NEW,,NEW,
f7_vl-fcd2_tc-4wp,,NEW,,NEW,
f7_vl-fcd2_tc-4bp,,NEW,,NEW,
f7_vl-fcd2_tc-4ap,,NEW,,NEW,
f7_vl-fcd2_tc-4ip,,NEW,,NEW,
f7_vl-fcd2_tc2-4wp,,NEW,,NEW,
f7_vl-fcd2_tc2-4ip,,NEW,,NEW,
f7_vl-fcd2_tc2-4bp,,NEW,,NEW,
f7_vl-fcd2_tc2-4ap,,NEW,,NEW,
f7_vl-xg004,,NEW,,NEW,
f7_vl-fc1z2-2g,,NEW,,NEW,
f7_vl-fc2z2-2g,,NEW,,NEW,
f7_vl-fc1sz2-2g,,NEW,,NEW,
f7_vl-fc2sz2-2g,,NEW,,NEW,
f7_vl-fc2nwz2-2g,,NEW,,NEW,
f7_vl-fc1dz2-2wp,,NEW,,NEW,
f7_vl-fc1dz2-2bp,,NEW,,NEW,
f7_vl-fc1dz2-2ap,,NEW,,NEW,
f7_vl-fc1dz2-2ip,,NEW,,NEW,
f7_vl-fc1sdz2-2wp,,NEW,,NEW,
f7_vl-fc1sdz2-2bp,,NEW,,NEW,
f7_vl-fc1sdz2-2ap,,NEW,,NEW,
f7_vl-fc1sdz2-2ip,,NEW,,NEW,
f7_vl-fc1-2gp,,NEW,,NEW,
f7_vl-fc1-2gg,,NEW,,NEW,
f7_vl-fc2-2gb,,NEW,,NEW,
f7_vl-fc2-2gp,,NEW,,NEW,
f7_vl-fc2-2gg,,NEW,,NEW,
f7_vl-m7fc1z2_fctc16a-2wp,,NEW,,NEW,
f7_vl-m7fc1z2_fctc16a-2bp,,NEW,,NEW,
f7_vl-m7fc1z2_fctc16a-2ap,,NEW,,NEW,
f7_vl-m7fc1z2_fctc16a-2ip,,NEW,,NEW,
f7_vl-m7fc2z2_fctc16a-2wp,,NEW,,NEW,
f7_vl-m7fc2z2_fctc16a-2bp,,NEW,,NEW,
f7_vl-m7fc2z2_fctc16a-2ap,,NEW,,NEW,
f7_vl-m7fc2z2_fctc16a-2ip,,NEW,,NEW,
f7_vl-m7fc1sz2-2wp,,NEW,,NEW,
f7_vl-m7fc1sz2-2bp,,NEW,,NEW,
f7_vl-m7fc1sz2-2ap,,NEW,,NEW,
f7_vl-m7fc1sz2-2ip,,NEW,,NEW,
f7_vl-m7fc2sz2-2wp,,NEW,,NEW,
f7_vl-m7fc2sz2-2bp,,NEW,,NEW,
f7_vl-m7fc2sz2-2ap,,NEW,,NEW,
f7_vl-m7fc2sz2-2ip,,NEW,,NEW,
f7_vl-c7fc1dz2-2wp,,NEW,,NEW,
f7_vl-c7fc1dz2-2bp,,NEW,,NEW,
f7_vl-c7fc1dz2-2ap,,NEW,,NEW,
f7_vl-c7fc1dz2-2ip,,NEW,,NEW,
f7_vl-c7fc1sdz2-2wp,,NEW,,NEW,
f7_vl-c7fc1sdz2-2bp,,NEW,,NEW,
f7_vl-c7fc1sdz2-2ap,,NEW,,NEW,
f7_vl-c7fc1sdz2-2ip,,NEW,,NEW,
f7_rm-pro4,,NEW,,NEW,
f7_vl-pj01,,NEW,,NEW,
f7_vl-rmt-04,,NEW,,NEW,
f7_vl-rmt-02b,,NEW,,NEW,
f7_bb-c7-c1-11,,NEW,,NEW,
f7_bb-c7-c1-12,,NEW,,NEW,
f7_bb-c7-c1-15,,NEW,,NEW,
f7_bb-c7-c1-13,,NEW,,NEW,
f7_bb-c7-c2-11,,NEW,,NEW,
f7_bb-c7-c2-12,,NEW,,NEW,
f7_bb-c7-c2-15,,NEW,,NEW,
f7_bb-c7-c2-13,,NEW,,NEW,
f7_bb-c7-c1_c2-11,,NEW,,NEW,
f7_bb-c7-c1_c2-12,,NEW,,NEW,
f7_bb-c7-c1_c2-15,,NEW,,NEW,
f7_bb-c7-c1_c2-13,,NEW,,NEW,
f7_bb-c7-c2_c2-11,,NEW,,NEW,
f7_bb-c7-c2_c2-12,,NEW,,NEW,
f7_bb-c7-c2_c2-15,,NEW,,NEW,
f7_bb-c7-c2_c2-13,,NEW,,NEW,
f7_bb-c7-c1_c1-11,,NEW,,NEW,
f7_bb-c7-c1_c1-12,,NEW,,NEW,
f7_bb-c7-c1_c1-15,,NEW,,NEW,
f7_bb-c7-c1_c1-13,,NEW,,NEW,
f7_bb-c7-c1_c1_c1-11,,NEW,,NEW,
f7_bb-c7-c1_c1_c1-12,,NEW,,NEW,
f7_bb-c7-c1_c1_c1-15,,NEW,,NEW,
f7_bb-c7-c1_c1_c1-13,,NEW,,NEW,
f7_bb-c7-c2_c2_c2-11,,NEW,,NEW,
f7_bb-c7-c2_c2_c2-12,,NEW,,NEW,
f7_bb-c7-c2_c2_c2-15,,NEW,,NEW,
f7_bb-c7-c2_c2_c2-13,,NEW,,NEW,
f7_bb-c7-sr-12,,NEW,,NEW,
f7_bb-c7-sr-15,,NEW,,NEW,
f7_bb-c7-sr-13,,NEW,,NEW,
f7_bb-c7-sr_sr-11,,NEW,,NEW,
f7_bb-c7-sr_sr-12,,NEW,,NEW,
f7_bb-c7-sr_sr-15,,NEW,,NEW,
f7_bb-c7-sr_sr-13,,NEW,,NEW,
f7_bb-c7-sr_sr_sr-11,,NEW,,NEW,
f7_bb-c7-sr_sr_sr-12,,NEW,,NEW,
f7_bb-c7-sr_sr_sr-15,,NEW,,NEW,
f7_bb-c7-sr_sr_sr-13,,NEW,,NEW,
f7_bb-c7-sr_sr_sr_sr-11,,NEW,,NEW,
f7_bb-c7-sr_sr_sr_sr-12,,NEW,,NEW,
f7_bb-c7-sr_sr_sr_sr-15,,NEW,,NEW,
f7_bb-c7-sr_sr_sr_sr-13,,NEW,,NEW,
f7_bb-c7-sr_sr_sr_sr_sr-11,,NEW,,NEW,
f7_bb-c7-sr_sr_sr_sr_sr-12,,NEW,,NEW,
f7_bb-c7-sr_sr_sr_sr_sr-15,,NEW,,NEW,
f7_bb-c7-sr_sr_sr_sr_sr-13,,NEW,,NEW,
f7_bb-c7-c1_sr-11,,NEW,,NEW,
f7_bb-c7-c1_sr-12,,NEW,,NEW,
f7_bb-c7-c1_sr-15,,NEW,,NEW,
f7_bb-c7-c1_sr-13,,NEW,,NEW,
f7_bb-c7-c2_sr-11,,NEW,,NEW,
f7_bb-c7-c1_sr_sr_sr-11,,NEW,,NEW,
f7_bb-c7-c1_sr_sr_sr-15,,NEW,,NEW,
f7_bb-c7-c1_sr_sr_sr-12,,NEW,,NEW,
f7_bb-c7-c1_sr_sr_sr-13,,NEW,,NEW,
f7_bb-c7-c2_sr_sr_sr-11,,NEW,,NEW,
f7_bb-c7-c2_sr_sr_sr-12,,NEW,,NEW,
f7_bb-c7-c2_sr_sr_sr-15,,NEW,,NEW,
f7_bb-c7-c2_sr_sr_sr-13,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_c1-11,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_c1-12,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_c1-15,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_c1-13,,NEW,,NEW,
f7_bb-c7-c2_c2_c2_c2-11,,NEW,,NEW,
f7_bb-c7-c2_c2_c2_c2-12,,NEW,,NEW,
f7_bb-c7-c2_c2_c2_c2-15,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_c1_c1-13,,NEW,,NEW,
f7_bb-c7-c2_c2_c2_c2-13,,NEW,,NEW,
f7_bb-c7-c1_c1_sr_sr-11,,NEW,,NEW,
f7_bb-c7-c1_c1_sr_sr-12,,NEW,,NEW,
f7_bb-c7-c1_c1_sr_sr-15,,NEW,,NEW,
f7_bb-c7-c1_c1_sr_sr-13,,NEW,,NEW,
f7_bb-c7-c1_c2_sr-11,,NEW,,NEW,
f7_bb-c7-c1_c2_sr-12,,NEW,,NEW,
f7_bb-c7-c2_c2_sr-11,,NEW,,NEW,
f7_bb-c7-c2_c2_sr-12,,NEW,,NEW,
f7_c7-1wf-12,,NEW,,NEW,
f7_c7-1wf-15,,NEW,,NEW,
f7_c7-1wf-13,,NEW,,NEW,
f7_vl-ds18b20,,NEW,,NEW,
f7_vl-c7-01tm2-11,,NEW,,NEW,
f7_df10-13,,NEW,,NEW,
f7_df101-12,,NEW,,NEW,
f7_vl-c701tm3-11,,NEW,,NEW,
f7_vl-rmt-02,,NEW,,NEW,
f7_df101-11,,NEW,,NEW,
f7_vl-df101-chrome,,NEW,,NEW,
f7_vl-df101-13,,NEW,,NEW,
f7_vl-df101-15,,NEW,,NEW,
f7_df10-15,,NEW,,NEW,
f7_629600112,,NEW,,NEW,
f7_629600115,,NEW,,NEW,
f7_629600113,,NEW,,NEW,
f7_vl-pj02,,NEW,,NEW,
f7_vl-c7-01tm2-12,,NEW,,NEW,
f7_vl-c7-01tm2-15,,NEW,,NEW,
f7_vl-c7-01tm2-13,,NEW,,NEW,
f7_bb-c7-c2_sr-12,,NEW,,NEW,
f7_bb-c7-c2_sr-13,,NEW,,NEW,
f7_bb-c7-c2_sr-15,,NEW,,NEW,
f7_bb-c7-c1_sr_sr-11,,NEW,,NEW,
f7_bb-c7-c1_sr_sr-12,,NEW,,NEW,
f7_bb-c7-c1_sr_sr-15,,NEW,,NEW,
f7_bb-c7-c1_sr_sr-13,,NEW,,NEW,
f7_bb-c7-c2_sr_sr-11,,NEW,,NEW,
f7_bb-c7-c2_sr_sr-12,,NEW,,NEW,
f7_bb-c7-c2_sr_sr-13,,NEW,,NEW,
f7_bb-c7-c2_sr_sr-15,,NEW,,NEW,
f7_bb-c7-c1_c1_sr-11,,NEW,,NEW,
f7_bb-c7-c1_c1_sr-12,,NEW,,NEW,
f7_bb-c7-c1_c1_sr-15,,NEW,,NEW,
f7_bb-c7-c1_c1_sr-13,,NEW,,NEW,
f7_bb-c7-c1_c2_sr-11-chrome,,NEW,,NEW,
f7_bb-c7-c1_c2_sr-12-chrome,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_sr-15,,NEW,,NEW,
f7_bb-c7-c1_c2_sr-15,,NEW,,NEW,
f7_bb-c7-c1_c2_sr-13,,NEW,,NEW,
f7_bb-c7-c2_c2_sr-11-chrome,,NEW,,NEW,
f7_bb-c7-c2_c2_sr-12-chrome,,NEW,,NEW,
f7_bb-c7-c2_c2_sr-13,,NEW,,NEW,
f7_bb-c7-c2_c2_sr-15,,NEW,,NEW,
f7_df10-12,,NEW,,NEW,
f7_df10-11,,NEW,,NEW,
f7_vl-pj07,,NEW,,NEW,
f7_vl-c7-metal,,NEW,,NEW,
f7_eu-60-mw,,NEW,,NEW,
f7_bb-c7-c1_c2_c1-11,,NEW,,NEW,
f7_bb-c7-c1_c2_c1-12,,NEW,,NEW,
f7_bb-c7-c1_c2_c1-15,,NEW,,NEW,
f7_bb-c7-c1_c2_c1-13,,NEW,,NEW,
f7_bb-c7-c1_c2_c2-11,,NEW,,NEW,
f7_bb-c7-c1_c2_c2-12,,NEW,,NEW,
f7_bb-c7-c1_c2_c2-15,,NEW,,NEW,
f7_bb-c7-c1_c2_c2-13,,NEW,,NEW,
f7_vl-rmt-c701-11,,NEW,,NEW,
f7_vl-rmt-c701-12,,NEW,,NEW,
f7_vl-rmt-c701-15,,NEW,,NEW,
f7_vl-rmt-c701-13,,NEW,,NEW,
f7_bb-c7-c1_c1_c2-11,,NEW,,NEW,
f7_bb-c7-c1_c1_c2-12,,NEW,,NEW,
f7_bb-c7-c1_c1_c2-15,,NEW,,NEW,
f7_bb-c7-c1_c1_c2-13,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_sr-11,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_sr-12,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_sr-13,,NEW,,NEW,
f7_bb-c7-c2_c1_c2-11,,NEW,,NEW,
f7_bb-c7-c2_c1_c2-12,,NEW,,NEW,
f7_bb-c7-c2_c1_c2-15,,NEW,,NEW,
f7_bb-c7-c2_c1_c2-13,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_c1_c1-11,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_c1_c1-15,,NEW,,NEW,
f7_bb-c7-c1_c1_c1_c1_c1-12,,NEW,,NEW,
f7_c7-1wf-11,,NEW,,NEW,
f7_bb-c7-c1-18,,NEW,,NEW,
f7_bb-c7-c1-17,,NEW,,NEW,
f7_629600111,,NEW,,NEW,
f7_uk-86-white,,NEW,,NEW,
f7_bb-c7-c2-17,,NEW,,NEW,
f7_bb-c7-c2-18,,NEW,,NEW,
f7_bb-c7-c2-19,,NEW,,NEW,
f7_bb-c7-c2_c2_c2_c2_c2-11,,NEW,,NEW,
f7_bb-c7-c2_c2_c2_c2_c2-12,,NEW,,NEW,
f7_bb-c7-c2_c2_c2_c2_c2-15,,NEW,,NEW,
f7_bb-c7-c2_c2_c2_c2_c2-13,,NEW,,NEW,
f7_uk-86-nh01,,NEW,,NEW,
f7_vl-c702-c701tm2-11,,NEW,,NEW,
f7_vl-c701_c701tm2-11,,NEW,,NEW,
f7_vl-c703-c701tm2-11,,NEW,,NEW,
f7_vl-c701tm3-12,,NEW,,NEW,
f7_vl-c701tm3-15,,NEW,,NEW,
f7_vl-c701tm3-13,,NEW,,NEW,
f7_bb-c7-c2_c2_sr_sr-11,,NEW,,NEW,
f7_bb-c7-c2_c2_sr_sr-12,,NEW,,NEW,
f7_bb-c7-c2_c2_sr_sr-13,,NEW,,NEW,
f7_bb-c7-c2_c2_sr_sr-15,,NEW,,NEW,
f7_bb-c7-sr-11,,NEW,,NEW,
f7_vl-c7c1eu1tm2-11,,NEW,,NEW,
f7_bb-c7-c1_c2_sr_sr-11,,NEW,,NEW,
f7_bb-c7-c1_c2_sr_sr-12,,NEW,,NEW,
f7_bb-c7-c1_c2_sr_sr-15,,NEW,,NEW,
f7_bb-c7-c1_c2_sr_sr-13,,NEW,,NEW,
f7_smr-m,,NEW,,NEW,
f7_c7-cx_cx_cx_cx-11,,NEW,,NEW,
f7_c7-cx_cx_cx_cx-12,,NEW,,NEW,
f7_c7-cx_cx_cx_cx-15,,NEW,,NEW,
f7_c7-cx_cx_cx_cx-13,,NEW,,NEW,
f7_c7-cx_cx_cx_cx_cx-11,,NEW,,NEW,
f7_c7-cx_cx_cx_cx_cx-12,,NEW,,NEW,
f7_c7-cx_cx_cx_cx_cx-15,,NEW,,NEW,
f7_c7-cx_cx_cx_cx_cx-13,,NEW,,NEW,
f7_c7-01tm3-11,,NEW,,NEW,
f7_c7-01tm3-12,,NEW,,NEW,
f7_c7-01tm3-13,,NEW,,NEW,
f7_c7-01tm3-15,,NEW,,NEW,
f7_vl-fcez-2wp,,NEW,,NEW,
f7_vl-fcez-2bp,,NEW,,NEW,
f7_vl-fcez-2ap,,NEW,,NEW,
f7_vl-fcez-2ip,,NEW,,NEW,
f7_vl-fcez-2wp-11,,NEW,,NEW,
f7_vl-fcez-2bp-12,,NEW,,NEW,
f7_vl-fcez-2ap-13,,NEW,,NEW,
f7_vl-fcez-2ip-15,,NEW,,NEW,
f7_c7-cx_cx_cx_sr-11,,NEW,,NEW,
f7_c7-cx_cx_cx_sr-12,,NEW,,NEW,
f7_c7-cx_cx_cx_sr-13,,NEW,,NEW,
f7_c7-cx_cx_cx_sr-15,,NEW,,NEW,
f7_c7-sr_sr_sr_sr_sr-17,,NEW,,NEW,
f7_c7-sr_sr_sr_sr_sr-18,,NEW,,NEW,
f7_c7-c1_c1-17,,NEW,,NEW,
f7_c7-c1_c1-18,,NEW,,NEW,
f7_c7-c1_c1-19,,NEW,,NEW,
f7_c7-c1_c2-17,,NEW,,NEW,
f7_c7-c1_c2-18,,NEW,,NEW,
f7_c7-c1_c2-19,,NEW,,NEW,
f7_c7-c2_c2-17,,NEW,,NEW,
f7_c7-c2_c2-18,,NEW,,NEW,
f7_c7-c2_c2-19,,NEW,,NEW,
f7_c7-c1_sr-17,,NEW,,NEW,
f7_c7-c1_sr-18,,NEW,,NEW,
f7_c7-c1_sr-19,,NEW,,NEW,
f7_c7-c2_sr-17,,NEW,,NEW,
f7_c7-c2_sr-18,,NEW,,NEW,
f7_c7-c2_sr-19,,NEW,,NEW,
f7_vl-xj001,,NEW,,NEW,
f7_vl-shc002,,NEW,,NEW,
f7_vl-shq010,,NEW,,NEW,
f7_vl-shl001-b,,NEW,,NEW,
f7_vl-shl001-i,,NEW,,NEW,
f7_vl-shl001-a,,NEW,,NEW,
f7_vl-shl001-s___________,,NEW,,NEW,
f7_vl-shl009,,NEW,,NEW,
f7_sky-io-rts,,NEW,,NEW,
f7_vl-fccl-2wp,,NEW,,NEW,
f7_vl-fccl-2bp,,NEW,,NEW,
f7_vl-fccl-2ap,,NEW,,NEW,
f7_vl-fccl-2ip,,NEW,,NEW,
f7_vl-c7fccl-2wp,,NEW,,NEW,
f7_vl-c7fccl-2bp,,NEW,,NEW,
f7_vl-c7fccl-2ap,,NEW,,NEW,
f7_vl-c7fccl-2ip,,NEW,,NEW,
f7_vl-fcf-2wp,,NEW,,NEW,
f7_vl-fcf-2bp,,NEW,,NEW,
f7_vl-fcf-2ap,,NEW,,NEW,
f7_vl-fcf-2ip,,NEW,,NEW,
f7_vl-c7-fcf-2wp,,NEW,,NEW,
f7_vl-c7-fcf-2bp,,NEW,,NEW,
f7_vl-c7-fcf-2ap,,NEW,,NEW,
f7_vl-c7-fcf-2ip,,NEW,,NEW,
f7_vl-fca-2wps72,,NEW,,NEW,
f7_vl-fca-2bps72,,NEW,,NEW,
f7_vl-fca-2aps72,,NEW,,NEW,
f7_vl-fca-2ips72,,NEW,,NEW,
f7_vl-c7-fca-2wps72,,NEW,,NEW,
f7_vl-c7-fca-2bps72,,NEW,,NEW,
f7_vl-c7-fca-2aps72,,NEW,,NEW,
f7_vl-c7-fca-2ips72,,NEW,,NEW,
f7_vl-xs001,,NEW,,NEW,
f7_vl-xr005,,NEW,,NEW,
f7_vl-fcbz-2wp,,NEW,,NEW,
f7_vl-fcbz-2bp,,NEW,,NEW,
f7_vl-fcbz-2ap,,NEW,,NEW,
f7_vl-fcbz-2ip,,NEW,,NEW,
f7_vl-c7-fcbz-2wp,,NEW,,NEW,
f7_vl-c7-fcbz-2bp,,NEW,,NEW,
f7_vl-c7-fcbz-2ap,,NEW,,NEW,
f7_vl-c7-fcbz-2ip,,NEW,,NEW,
f7_vl-p701_01_01_02-8w,,NEW,,NEW,
f7_vl-p701_01_01_02-8b,,NEW,,NEW,
f7_vl-p701_01_01_02-8a,,NEW,,NEW,
f7_vl-p701_01_01_02-8i,,NEW,,NEW,
f7_vl-p701_01_02_02-8w,,NEW,,NEW,
f7_vl-p701_01_02_02-8b,,NEW,,NEW,
f7_vl-p701_01_02_02-8a,,NEW,,NEW,
f7_vl-p701_01_02_02-8i,,NEW,,NEW,
f7_vl-p701_01_02_e-8w,,NEW,,NEW,
f7_vl-p701_01_02_e-8b,,NEW,,NEW,
f7_vl-p701_01_02_e-8a,,NEW,,NEW,
f7_vl-p701_01_02_e-8i,,NEW,,NEW,
f7_vl-p701_02_02_01-8w,,NEW,,NEW,
f7_vl-p701_02_02_01-8b,,NEW,,NEW,
f7_vl-p701_02_02_01-8a,,NEW,,NEW,
f7_vl-p701_02_02_01-8i,,NEW,,NEW,
f7_vl-p701_02_02_02-8w,,NEW,,NEW,
f7_vl-p701_02_02_02-8b,,NEW,,NEW,
f7_vl-p701_02_02_02-8a,,NEW,,NEW,
f7_vl-p701_02_02_02-8i,,NEW,,NEW,
f7_vl-p701_02_02_e-8w,,NEW,,NEW,
f7_vl-p701_02_02_e-8b,,NEW,,NEW,
f7_vl-p701_02_02_e-8a,,NEW,,NEW,
f7_vl-p701_02_02_e-8i,,NEW,,NEW,
f7_vl-p702_02_02_e-8w,,NEW,,NEW,
f7_vl-p702_02_02_e-8b,,NEW,,NEW,
f7_vl-p702_02_02_e-8a,,NEW,,NEW,
f7_vl-p702_02_02_e-8i,,NEW,,NEW,
f7_vl-c7fyma-2wp,,NEW,,NEW,
f7_vl-c7fyma-2bp,,NEW,,NEW,
f7_vl-c7fyma-2ap,,NEW,,NEW,
f7_vl-c7fyma-2ip,,NEW,,NEW,
f7_vl-c702-c701tm2-12,,NEW,,NEW,
f7_vl-c702-c701tm2-13,,NEW,,NEW,
f7_vl-c702-c701tm2-15,,NEW,,NEW,
f7_vl-c701_c701tm2-12,,NEW,,NEW,
f7_vl-c701_c701tm2-13,,NEW,,NEW,
f7_vl-c701_c701tm2-15,,NEW,,NEW,
f7_vl-c7c1eu1tm2-12,,NEW,,NEW,
f7_vl-c7c1eu1tm2-13,,NEW,,NEW,
f7_vl-c7c1eu1tm2-15,,NEW,,NEW,
f7_vl-c703-c701tm2-12,,NEW,,NEW,
f7_vl-c703-c701tm2-13,,NEW,,NEW,
f7_vl-c703-c701tm2-15,,NEW,,NEW,
f7_vl-c7v-metal,,NEW,,NEW,
f7_vl-shv001,,NEW,,NEW,
f7_vl-shq029,,NEW,,NEW,
f7_vl-shj006,,NEW,,NEW,
f7_vl-shj007,,NEW,,NEW,
f7_vl-shj008,,NEW,,NEW,
f7_vl-shj009,,NEW,,NEW,
f7_cbb-21,,NEW,,NEW,
f7_vl-c7fcmksq1-4bp,,NEW,,NEW,
f7_vl-c7fcmksq1-4ap,,NEW,,NEW,
f7_vl-c7fcmksq1-4ip,,NEW,,NEW,
f7_vl-c7fcmks2q1-4wp,,NEW,,NEW,
f7_vl-c7fcmks2q1-4bp,,NEW,,NEW,
f7_vl-c7fcmks2q1-4ap,,NEW,,NEW,
f7_vl-c7fcmks2q1-4ip,,NEW,,NEW,
f7_vl-c7fcmksq1-4wp,,NEW,,NEW,
f7_vl-shq011s2,,NEW,,NEW,
f7_vl-shq011s1,,NEW,,NEW,
f7_vl-shq011r1,,NEW,,NEW,
f7_vl-shq011r2,,NEW,,NEW,
f7_vl-shq011c1,,NEW,,NEW,
f7_vl-shq011c2,,NEW,,NEW,
f7_d88h3142,,NEW,,NEW,
f7_vl-ff001,,NEW,,NEW,
f7_vl-shl002-b,,NEW,,NEW,
f7_vl-shl002-i,,NEW,,NEW,
f7_vl-shl002-a,,NEW,,NEW,
f7_vl-shl002-s,,NEW,,NEW,
f7_vl-shl018-s,,NEW,,NEW,
f7_vl-shl003,,NEW,,NEW,
f7_vl-shl003-b,,NEW,,NEW,
f7_vl-c7fcez-701z-2wp,,NEW,,NEW,
f7_vl-c7fcez-701z-2bp,,NEW,,NEW,
f7_vl-c7fcez-701z-2ap,,NEW,,NEW,
f7_vl-c7fcez-701z-2ip,,NEW,,NEW,
f7_vl-c7fcez-tc16az-2wp,,NEW,,NEW,
f7_vl-c7fcez-tc16az-2bp,,NEW,,NEW,
f7_vl-c7fcez-tc16az-2ap,,NEW,,NEW,
f7_vl-c7fcez-tc16az-2ip,,NEW,,NEW,
f7_hrs-200-24,,NEW,,NEW,
f7_ecis,,NEW,,NEW,
f7_vl-shq-ks,,NEW,,NEW,
f7_vl-shq01-runner,,NEW,,NEW,
f7_dc2700,,NEW,,NEW,
f7_vl-cc135,,NEW,,NEW,
f7_vl-cc90,,NEW,,NEW,
f7_vl-p701_01_01_01_02-10w,,NEW,,NEW,
f7_vl-p701_01_01_01_02-10b,,NEW,,NEW,
f7_vl-p701_01_01_01_02-10a,,NEW,,NEW,
f7_vl-p701_01_01_01_02-10i,,NEW,,NEW,
f7_vl-p701_01_01_02_02-10w,,NEW,,NEW,
f7_vl-p701_01_01_02_02-10b,,NEW,,NEW,
f7_vl-p701_01_01_02_02-10a,,NEW,,NEW,
f7_vl-p701_01_01_02_02-10i,,NEW,,NEW,
f7_vl-p701_01_02_02_02-10w,,NEW,,NEW,
f7_vl-p701_01_02_02_02-10b,,NEW,,NEW,
f7_vl-p701_01_02_02_02-10a,,NEW,,NEW,
f7_vl-p701_01_02_02_02-10i,,NEW,,NEW,
f7_vl-p701_02_02_02_02-10w,,NEW,,NEW,
f7_vl-p701_02_02_02_02-10b,,NEW,,NEW,
f7_vl-p701_02_02_02_02-10a,,NEW,,NEW,
f7_vl-p701_02_02_02_02-10i,,NEW,,NEW,
f7_vl-p701_01_01_e_e-10w,,NEW,,NEW,
f7_vl-p701_01_01_e_e-10b,,NEW,,NEW,
f7_vl-p701_01_01_e_e-10a,,NEW,,NEW,
f7_vl-p701_01_01_e_e-10i,,NEW,,NEW,
f7_vl-p701_01_02_e_e-10w,,NEW,,NEW,
f7_vl-p701_01_02_e_e-10b,,NEW,,NEW,
f7_vl-p701_01_02_e_e-10a,,NEW,,NEW,
f7_vl-p701_01_02_e_e-10i,,NEW,,NEW,
f7_vl-p701_02_02_e_e-10w,,NEW,,NEW,
f7_vl-p701_02_02_e_e-10b,,NEW,,NEW,
f7_vl-p701_02_02_e_e-10a,,NEW,,NEW,
f7_vl-p701_02_02_e_e-10i,,NEW,,NEW,
f7_vl-p702_02_02_e_e-10w,,NEW,,NEW,
f7_vl-p702_02_02_e_e-10b,,NEW,,NEW,
f7_vl-p702_02_02_e_e-10a,,NEW,,NEW,
f7_vl-p702_02_02_e_e-10i,,NEW,,NEW,
f7_vl-shq01-hook,,NEW,,NEW,
f7_ecis6,,NEW,,NEW,
f7_vl-p700_00_00_e_e-10w,,NEW,,NEW,
f7_vl-p700_00_00_e_e-10b,,NEW,,NEW,
f7_vl-p700_00_00_e_e-10a,,NEW,,NEW,
f7_vl-p700_00_00_e_e-10i,,NEW,,NEW,
f7_vl-shj002,,NEW,,NEW,
f7_juyi-ge82xm,,NEW,,NEW,
f7_vl-p700_00_e_e_e-10w,,NEW,,NEW,
f7_vl-p700_00_e_e_e-10b,,NEW,,NEW,
f7_vl-p700_00_e_e_e-10a,,NEW,,NEW,
f7_vl-p700_00_e_e_e-10i,,NEW,,NEW,
f7_vl-p700_e_e_e_e-10w,,NEW,,NEW,
f7_vl-p700_e_e_e_e-10b,,NEW,,NEW,
f7_vl-p700_e_e_e_e-10a,,NEW,,NEW,
f7_vl-p700_e_e_e_e-10i,,NEW,,NEW,
f7_vl-fcq1z2-2wps23,,NEW,,NEW,
f7_vl-fcq1z2-2bps23,,NEW,,NEW,
f7_vl-fcq1z2-2aps23,,NEW,,NEW,
f7_vl-fcq1z2-2ips23,,NEW,,NEW,
f7_vl-m7fcq1z2-2wps23,,NEW,,NEW,
f7_vl-m7fcq1z2-2bps23,,NEW,,NEW,
f7_vl-m7fcq1z2-2aps23,,NEW,,NEW,
f7_vl-m7fcq1z2-2ips23,,NEW,,NEW,
f7_vl-b90,,NEW,,NEW,
f7_lrs-60-12,,NEW,,NEW,
f7_lrs-400-24,,NEW,,NEW,
f7_lrs-100-12,,NEW,,NEW,
f7_lrs-100-24,,NEW,,NEW,
f7_lrs-300-12,,NEW,,NEW,
